segment,score
reference,0.31287351163301785
reference,0.29795896303553837
reference,0.2288950534771439
reference,0.2361502527707806
reference,0.24266451969390251
reference,0.5698796650439937
reference,0.5753675068462824
reference,0.20775952783608967
reference,0.5895344537879228
reference,0.21669854707979505
reference,0.5917256899055641
reference,0.49192909409250063
reference,0.56899375620847
reference,0.4936583934291741
reference,0.2228420247233267
reference,0.5807084341245585
reference,0.30913597666108716
