operation_id,fecha_score,proyecto,asesor_id,canal,riesgo_caida,prioridad,sla_horas,valor_esperado_en_riesgo,accion_recomendada,ranking_prioridad,data_mode
OP_AA3F27355C,2026-07-05,Capadocia,ASESOR_F59A4378D8,sin_clasificar,0.432036,P2,72,30293.57,Monitorear en 72h y actualizar estado comercial.,270,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8AB83E4DCA,2026-07-05,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,0.431918,P2,72,39533.5,Monitorear en 72h y actualizar estado comercial.,120,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B783956D21,2026-07-05,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,0.431669,P2,72,37445.09,Monitorear en 72h y actualizar estado comercial.,142,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7789B9F066,2026-07-05,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,0.431596,P2,72,30994.36,Monitorear en 72h y actualizar estado comercial.,256,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A4493361AE,2026-07-05,Alicanto,ASESOR_950BED165C,sin_clasificar,0.431227,P2,72,22203.76,Monitorear en 72h y actualizar estado comercial.,501,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0DC3BA349B,2026-07-05,Modena,ASESOR_F59A4378D8,sin_clasificar,0.430406,P2,72,25123.67,Monitorear en 72h y actualizar estado comercial.,386,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DB2BE655AC,2026-07-05,Edificio Valdizan,ASESOR_9A684EC3F0,sin_clasificar,0.429711,P2,72,42028.96,Monitorear en 72h y actualizar estado comercial.,104,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3117D1E2E4,2026-07-05,Alicanto,ASESOR_E5897908D5,sin_clasificar,0.429427,P2,72,24179.68,Monitorear en 72h y actualizar estado comercial.,423,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9109FB8819,2026-07-05,Matera,ASESOR_233077BA7F,sin_clasificar,0.426219,P2,72,17271.66,Monitorear en 72h y actualizar estado comercial.,621,real_source:ranking_operaciones_riesgo_caida.parquet
OP_49B7DBEFA8,2026-07-05,Matera,ASESOR_233077BA7F,sin_clasificar,0.426063,P2,72,23422.82,Monitorear en 72h y actualizar estado comercial.,465,real_source:ranking_operaciones_riesgo_caida.parquet
OP_45BC839E59,2026-07-05,Matera,ASESOR_C6B4E60323,sin_clasificar,0.425232,P2,72,28830.74,Monitorear en 72h y actualizar estado comercial.,293,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E55955923B,2026-07-05,Alicanto,ASESOR_233077BA7F,sin_clasificar,0.424145,P2,72,32466.19,Monitorear en 72h y actualizar estado comercial.,221,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A66FDAA085,2026-07-05,Matera,ASESOR_950BED165C,sin_clasificar,0.424111,P2,72,19721.17,Monitorear en 72h y actualizar estado comercial.,568,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C2298E2AEA,2026-07-05,Capadocia,ASESOR_E5897908D5,sin_clasificar,0.42391,P2,72,22763.96,Monitorear en 72h y actualizar estado comercial.,487,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D1B37F3536,2026-07-05,Capadocia,ASESOR_950BED165C,sin_clasificar,0.423879,P2,72,22826.17,Monitorear en 72h y actualizar estado comercial.,483,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A19DCABE2E,2026-07-05,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,0.423767,P2,72,39035.27,Monitorear en 72h y actualizar estado comercial.,127,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A4D2A15D5D,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.423161,P2,72,32207.1,Monitorear en 72h y actualizar estado comercial.,229,real_source:ranking_operaciones_riesgo_caida.parquet
OP_50D724227F,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.421711,P2,72,35233.92,Monitorear en 72h y actualizar estado comercial.,172,real_source:ranking_operaciones_riesgo_caida.parquet
OP_69931B86A0,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.421037,P2,72,34103.97,Monitorear en 72h y actualizar estado comercial.,193,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D6BEA11F24,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.418786,P2,72,31706.38,Monitorear en 72h y actualizar estado comercial.,240,real_source:ranking_operaciones_riesgo_caida.parquet
OP_51308C7246,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.417199,P2,72,33892.83,Monitorear en 72h y actualizar estado comercial.,197,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9EE3F55A02,2026-07-05,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,0.417163,P2,72,29008.2,Monitorear en 72h y actualizar estado comercial.,290,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F9DC758516,2026-07-05,Matera,ASESOR_E5897908D5,sin_clasificar,0.417139,P2,72,16258.86,Monitorear en 72h y actualizar estado comercial.,639,real_source:ranking_operaciones_riesgo_caida.parquet
OP_469379AF0D,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.416809,P2,72,35049.47,Monitorear en 72h y actualizar estado comercial.,175,real_source:ranking_operaciones_riesgo_caida.parquet
OP_32893D227B,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.416414,P2,72,31474.19,Monitorear en 72h y actualizar estado comercial.,247,real_source:ranking_operaciones_riesgo_caida.parquet
OP_590E76C3F1,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.416172,P2,72,31837.16,Monitorear en 72h y actualizar estado comercial.,237,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E56007D25D,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.415999,P2,72,32582.71,Monitorear en 72h y actualizar estado comercial.,219,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6180B74299,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.415203,P2,72,34748.36,Monitorear en 72h y actualizar estado comercial.,182,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D0C59E16E8,2026-07-05,Modena,ASESOR_F59A4378D8,sin_clasificar,0.414951,P2,72,27029.74,Monitorear en 72h y actualizar estado comercial.,331,real_source:ranking_operaciones_riesgo_caida.parquet
OP_20FCA1FB2E,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.413309,P2,72,36825.87,Monitorear en 72h y actualizar estado comercial.,154,real_source:ranking_operaciones_riesgo_caida.parquet
OP_25A2602073,2026-07-05,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,0.411837,P2,72,34971.11,Monitorear en 72h y actualizar estado comercial.,177,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D7ADD378C2,2026-07-05,Tizón y Bueno,ASESOR_E5897908D5,sin_clasificar,0.411087,P2,72,28673.35,Monitorear en 72h y actualizar estado comercial.,294,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2A2064905C,2026-07-05,Modena,ASESOR_F59A4378D8,sin_clasificar,0.409727,P2,72,22611.88,Monitorear en 72h y actualizar estado comercial.,493,real_source:ranking_operaciones_riesgo_caida.parquet
OP_85CD809E9A,2026-07-05,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,0.409571,P2,72,16983.88,Monitorear en 72h y actualizar estado comercial.,624,real_source:ranking_operaciones_riesgo_caida.parquet
OP_31F4BF12BB,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.409563,P2,72,29168.19,Monitorear en 72h y actualizar estado comercial.,288,real_source:ranking_operaciones_riesgo_caida.parquet
OP_87D9F371E7,2026-07-05,Sialia,ASESOR_1265C8A465,sin_clasificar,0.408443,P2,72,31346.52,Monitorear en 72h y actualizar estado comercial.,249,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9382B8D0F0,2026-07-05,Sialia,ASESOR_233077BA7F,sin_clasificar,0.405553,P2,72,23116.55,Monitorear en 72h y actualizar estado comercial.,473,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F6FAC49376,2026-07-05,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,0.404165,P2,72,38678.6,Monitorear en 72h y actualizar estado comercial.,131,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CE0D3D1780,2026-07-05,Capadocia,ASESOR_1265C8A465,sin_clasificar,0.40401,P2,72,27224.02,Monitorear en 72h y actualizar estado comercial.,323,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FC7453CC14,2026-07-05,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,0.403311,P2,72,36843.11,Monitorear en 72h y actualizar estado comercial.,153,real_source:ranking_operaciones_riesgo_caida.parquet
OP_826AADF6E9,2026-07-05,Matera,ASESOR_1265C8A465,sin_clasificar,0.403139,P2,72,16252.64,Monitorear en 72h y actualizar estado comercial.,640,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9907A9B01D,2026-07-05,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,0.403022,P2,72,41398.38,Monitorear en 72h y actualizar estado comercial.,109,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A0306F329D,2026-07-05,Sialia,ASESOR_1265C8A465,sin_clasificar,0.401897,P2,72,19291.06,Monitorear en 72h y actualizar estado comercial.,577,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7E174780CA,2026-07-05,Sialia,ASESOR_1265C8A465,sin_clasificar,0.401287,P2,72,19683.16,Monitorear en 72h y actualizar estado comercial.,570,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8E616C35B6,2026-07-05,Matera,ASESOR_950BED165C,sin_clasificar,0.401181,P2,72,16158.57,Monitorear en 72h y actualizar estado comercial.,643,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4C66A09FF1,2026-07-05,Tizón y Bueno,ASESOR_D49965A644,sin_clasificar,0.400688,P2,72,35549.17,Monitorear en 72h y actualizar estado comercial.,166,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6841D9AB4A,2026-07-05,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,0.400672,P2,72,27248.17,Monitorear en 72h y actualizar estado comercial.,322,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F8FE642DCE,2026-07-05,Matera,ASESOR_950BED165C,sin_clasificar,0.400017,P2,72,16127.97,Monitorear en 72h y actualizar estado comercial.,644,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9581BBFE8F,2026-07-05,Matera,ASESOR_950BED165C,sin_clasificar,0.400017,P2,72,16046.1,Monitorear en 72h y actualizar estado comercial.,646,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FE6024554F,2026-07-05,Matera,ASESOR_9FCF63DC91,sin_clasificar,0.399312,P2,72,18568.01,Monitorear en 72h y actualizar estado comercial.,599,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5D1DFD27C4,2026-07-05,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,0.399118,P2,72,20534.64,Monitorear en 72h y actualizar estado comercial.,544,real_source:ranking_operaciones_riesgo_caida.parquet
OP_19B4665FE3,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_1265C8A465,sin_clasificar,0.397928,P2,72,30195.3,Monitorear en 72h y actualizar estado comercial.,272,real_source:ranking_operaciones_riesgo_caida.parquet
OP_57C4A74DBE,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.397149,P2,72,15488.83,Monitorear en 72h y actualizar estado comercial.,652,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4B789CDB0A,2026-07-05,Modena,ASESOR_E5897908D5,sin_clasificar,0.396745,P2,72,30350.96,Monitorear en 72h y actualizar estado comercial.,267,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4B7F9AD9F7,2026-07-05,Fenix,ASESOR_1265C8A465,sin_clasificar,0.394782,P2,72,22739.45,Monitorear en 72h y actualizar estado comercial.,488,real_source:ranking_operaciones_riesgo_caida.parquet
OP_ED0E10721B,2026-07-05,Alicanto,ASESOR_D49965A644,sin_clasificar,0.394743,P2,72,32441.64,Monitorear en 72h y actualizar estado comercial.,222,real_source:ranking_operaciones_riesgo_caida.parquet
OP_415595E77F,2026-07-05,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,0.393044,P2,72,32432.08,Monitorear en 72h y actualizar estado comercial.,223,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CF19042B49,2026-07-05,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,0.392845,P2,72,29946.56,Monitorear en 72h y actualizar estado comercial.,280,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DED10144AE,2026-07-05,Modena,ASESOR_1265C8A465,sin_clasificar,0.390157,P2,72,26537.53,Monitorear en 72h y actualizar estado comercial.,337,real_source:ranking_operaciones_riesgo_caida.parquet
OP_150B3892E3,2026-07-05,Matera,ASESOR_C6B4E60323,sin_clasificar,0.389082,P2,72,26526.84,Monitorear en 72h y actualizar estado comercial.,338,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B447147009,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.3878,P2,72,37015.37,Monitorear en 72h y actualizar estado comercial.,151,real_source:ranking_operaciones_riesgo_caida.parquet
OP_42210D0A7C,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.387022,P2,72,37308.64,Monitorear en 72h y actualizar estado comercial.,144,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0C63F395AB,2026-07-05,Fenix,ASESOR_1265C8A465,sin_clasificar,0.386449,P2,72,20000.9,Monitorear en 72h y actualizar estado comercial.,564,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5EB10A503E,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.385284,P2,72,17730.89,Monitorear en 72h y actualizar estado comercial.,616,real_source:ranking_operaciones_riesgo_caida.parquet
OP_512CC4D2B3,2026-07-05,Fenix,ASESOR_1265C8A465,sin_clasificar,0.384306,P2,72,20336.67,Monitorear en 72h y actualizar estado comercial.,552,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3E94AE0FE4,2026-07-05,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,0.38271,P2,72,38527.2,Monitorear en 72h y actualizar estado comercial.,132,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D70B5793CB,2026-07-05,Fenix,ASESOR_E5897908D5,sin_clasificar,0.382441,P2,72,28969.93,Monitorear en 72h y actualizar estado comercial.,291,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D976A6EA41,2026-07-05,Edificio Urbanzen,ASESOR_E5897908D5,sin_clasificar,0.38176,P2,72,33785.73,Monitorear en 72h y actualizar estado comercial.,199,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5F5CC2D603,2026-07-05,Sialia,ASESOR_C6B4E60323,sin_clasificar,0.380356,P2,72,26062.01,Monitorear en 72h y actualizar estado comercial.,354,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6AAD2460C5,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.379061,P2,72,27428.3,Monitorear en 72h y actualizar estado comercial.,318,real_source:ranking_operaciones_riesgo_caida.parquet
OP_010E9A3E9F,2026-07-05,Alicanto,ASESOR_1265C8A465,sin_clasificar,0.37903,P2,72,18999.4,Monitorear en 72h y actualizar estado comercial.,587,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1105A71915,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.376981,P2,72,27470.14,Monitorear en 72h y actualizar estado comercial.,317,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1E49EDF4A6,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.375896,P2,72,27644.97,Monitorear en 72h y actualizar estado comercial.,310,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1D6C2B78D1,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.375896,P2,72,25372.95,Monitorear en 72h y actualizar estado comercial.,381,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1CA5FC2971,2026-07-05,Matera,ASESOR_9FCF63DC91,sin_clasificar,0.375356,P2,72,25871.6,Monitorear en 72h y actualizar estado comercial.,356,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DEB6CBEBF1,2026-07-05,Matera,ASESOR_1265C8A465,sin_clasificar,0.375021,P2,72,21573.84,Monitorear en 72h y actualizar estado comercial.,523,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D565C5F37F,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.372599,P2,72,36236.41,Monitorear en 72h y actualizar estado comercial.,159,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1C1DAAF085,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.372599,P2,72,36236.41,Monitorear en 72h y actualizar estado comercial.,160,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6A4E1B1ED7,2026-07-05,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,0.372376,P2,72,28179.53,Monitorear en 72h y actualizar estado comercial.,300,real_source:ranking_operaciones_riesgo_caida.parquet
OP_436FF93D62,2026-07-05,Matera,ASESOR_1265C8A465,sin_clasificar,0.371689,P2,72,14341.0,Monitorear en 72h y actualizar estado comercial.,679,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EB532648BD,2026-07-05,Matera,ASESOR_9FCF63DC91,sin_clasificar,0.371459,P2,72,19606.46,Monitorear en 72h y actualizar estado comercial.,572,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EE46CEFEC8,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.370422,P2,72,37688.39,Monitorear en 72h y actualizar estado comercial.,139,real_source:ranking_operaciones_riesgo_caida.parquet
OP_092FD7CF58,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.370384,P2,72,35756.03,Monitorear en 72h y actualizar estado comercial.,163,real_source:ranking_operaciones_riesgo_caida.parquet
OP_84EA5EE447,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,0.368512,P2,72,26759.51,Monitorear en 72h y actualizar estado comercial.,335,real_source:ranking_operaciones_riesgo_caida.parquet
OP_541E0F4E7F,2026-07-05,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,0.3676,P2,72,18471.89,Monitorear en 72h y actualizar estado comercial.,600,real_source:ranking_operaciones_riesgo_caida.parquet
OP_ADE73B0C5F,2026-07-05,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,0.366947,P2,72,35685.63,Monitorear en 72h y actualizar estado comercial.,165,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9F4CBE930D,2026-07-05,Capadocia,ASESOR_1265C8A465,sin_clasificar,0.362887,P2,72,19249.26,Monitorear en 72h y actualizar estado comercial.,578,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5FCBCDE7FA,2026-07-05,Edificio Mariategui,ASESOR_8D1ED284CF,sin_clasificar,0.362375,P2,72,15323.03,Monitorear en 72h y actualizar estado comercial.,661,real_source:ranking_operaciones_riesgo_caida.parquet
OP_74ECAD0C11,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.36037,P2,72,20162.7,Monitorear en 72h y actualizar estado comercial.,561,real_source:ranking_operaciones_riesgo_caida.parquet
OP_840D3DCB7A,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.359424,P2,72,33586.21,Monitorear en 72h y actualizar estado comercial.,202,real_source:ranking_operaciones_riesgo_caida.parquet
OP_610B5EADCF,2026-07-05,Matera,ASESOR_E05C20E0FE,sin_clasificar,0.358524,P2,72,23728.97,Monitorear en 72h y actualizar estado comercial.,450,real_source:ranking_operaciones_riesgo_caida.parquet
OP_17AE32B439,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.357729,P2,72,21789.83,Monitorear en 72h y actualizar estado comercial.,516,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B01DCCA5AE,2026-07-05,Edificio Mariategui,ASESOR_8D1ED284CF,sin_clasificar,0.35619,P2,72,15766.76,Monitorear en 72h y actualizar estado comercial.,650,real_source:ranking_operaciones_riesgo_caida.parquet
OP_626D70616E,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.356116,P2,72,32933.14,Monitorear en 72h y actualizar estado comercial.,215,real_source:ranking_operaciones_riesgo_caida.parquet
OP_21D1A97C83,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.354115,P2,72,33042.76,Monitorear en 72h y actualizar estado comercial.,214,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7408FC1C68,2026-07-05,Matera,ASESOR_DA48A4F817,sin_clasificar,0.353225,P2,72,21193.47,Monitorear en 72h y actualizar estado comercial.,533,real_source:ranking_operaciones_riesgo_caida.parquet
OP_85BE73E148,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.353156,P2,72,33189.43,Monitorear en 72h y actualizar estado comercial.,209,real_source:ranking_operaciones_riesgo_caida.parquet
OP_90AB5B6D6E,2026-07-05,Sialia,ASESOR_F59A4378D8,sin_clasificar,0.352884,P2,72,23115.64,Monitorear en 72h y actualizar estado comercial.,474,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B29908236C,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.352765,P2,72,16707.95,Monitorear en 72h y actualizar estado comercial.,627,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B64F9E5134,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.352059,P2,72,32188.25,Monitorear en 72h y actualizar estado comercial.,231,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4BF4963781,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.351283,P2,72,17546.58,Monitorear en 72h y actualizar estado comercial.,618,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A0262573DD,2026-07-05,Los Jardines de Urteaga,ASESOR_8618B6BE3A,sin_clasificar,0.351154,P2,72,30084.74,Monitorear en 72h y actualizar estado comercial.,278,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6A418412C0,2026-07-05,Alicanto,ASESOR_1265C8A465,sin_clasificar,0.350926,P2,72,25041.36,Monitorear en 72h y actualizar estado comercial.,387,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DA2EE659A4,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.350864,P2,72,31534.43,Monitorear en 72h y actualizar estado comercial.,245,real_source:ranking_operaciones_riesgo_caida.parquet
OP_96374BCD4F,2026-07-05,Matera,ASESOR_1265C8A465,sin_clasificar,0.350803,P2,72,20192.86,Monitorear en 72h y actualizar estado comercial.,557,real_source:ranking_operaciones_riesgo_caida.parquet
OP_79D36FACAF,2026-07-05,Edificio Saenz,ASESOR_9A684EC3F0,sin_clasificar,0.350141,P2,72,26396.17,Monitorear en 72h y actualizar estado comercial.,344,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8339A68AFA,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.349132,P3,168,28621.37,Seguimiento regular.,295,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7DA1D37F71,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.348769,P3,168,21945.29,Seguimiento regular.,513,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A856F8A58F,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.347035,P3,168,27781.85,Seguimiento regular.,307,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1B783B0542,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.345474,P3,168,13209.18,Seguimiento regular.,701,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F645BF493C,2026-07-05,Matera,ASESOR_9FCF63DC91,sin_clasificar,0.344758,P3,168,19046.27,Seguimiento regular.,584,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5725157E4B,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.344339,P3,168,24813.6,Seguimiento regular.,397,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2E4B25A9D2,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.343051,P3,168,26840.3,Seguimiento regular.,333,real_source:ranking_operaciones_riesgo_caida.parquet
OP_878E291C64,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.343051,P3,168,26799.14,Seguimiento regular.,334,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F43FA680CF,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_9A684EC3F0,sin_clasificar,0.342414,P3,168,27568.65,Seguimiento regular.,311,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9060CDD2E3,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_9A684EC3F0,sin_clasificar,0.341708,P3,168,44950.42,Seguimiento regular.,79,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4B9F9D9D44,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.341296,P3,168,24710.9,Seguimiento regular.,400,real_source:ranking_operaciones_riesgo_caida.parquet
OP_ABAF6D7DA2,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_D49965A644,sin_clasificar,0.340844,P3,168,27163.55,Seguimiento regular.,327,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BE7B77E41B,2026-07-05,Edificio Urbanzen,ASESOR_D49965A644,sin_clasificar,0.340739,P3,168,15349.35,Seguimiento regular.,658,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E3BA1932DB,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.339423,P3,168,26352.82,Seguimiento regular.,346,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9FD5F989C7,2026-07-05,Edificio Santa Cruz Infinite,ASESOR_9A684EC3F0,sin_clasificar,0.339315,P3,168,28147.33,Seguimiento regular.,301,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B51ED545B0,2026-07-05,Edificio Mariategui,ASESOR_D49965A644,sin_clasificar,0.329462,P3,168,26365.19,Seguimiento regular.,345,real_source:ranking_operaciones_riesgo_caida.parquet
OP_387A88EAE5,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.328603,P3,168,22772.17,Seguimiento regular.,486,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5A1175FB87,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.32849,P3,168,19018.87,Seguimiento regular.,586,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D6885DF7B3,2026-07-05,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,0.325511,P3,168,28271.18,Seguimiento regular.,299,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8A335902BB,2026-07-05,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,0.323842,P3,168,27018.56,Seguimiento regular.,332,real_source:ranking_operaciones_riesgo_caida.parquet
